id,username,comment,num_of_likes,published_at
9YFbtgNsSeA,@HeriCasilo,"Lanjutkan pk hakim ,gulung semua yg terkait sampai ke akar2 nya.",0,2025-02-28T19:36:45Z
9YFbtgNsSeA,@achmadarmawan1701,"Indonesia di ambang kehancuran 
SDM pejabat sungguh miris akhlaknya
Hanya mikir perut sendiri",0,2025-02-28T19:38:46Z
9YFbtgNsSeA,@ArinDaryatsabil,"Biadab.
 Mati MembusukLah kaLian Dipenjara Aamiin.. 🤲🏻",0,2025-02-28T19:39:25Z
9YFbtgNsSeA,@Feri-t7q,"Gaji besar, rumah bagus, mobil keren, dan serba kecukupan,,
Terus apa yg membuat kalian melakukan koropsi,, sungguh kalian orang serakah😢",0,2025-02-28T19:44:24Z
9YFbtgNsSeA,@AbdullahHR-f9d,"Selama aparat penegak hukum tdk memberikn hukuman berat pada para koruptor, yakin saja korupsi ttp akan terjadi n akan semakin menjadi jadi,jadi tdk kaget klu ada tertangkap korupsi n cukup tersenyum saja, krn diluar sana masih membludak para koruptor cuma dilindungi n enggan untuk ditangkap",0,2025-02-28T19:57:13Z
9YFbtgNsSeA,@PartaParta-vu6di,Malingggg....,0,2025-02-28T20:05:12Z
9YFbtgNsSeA,@亗し亗-f4v,Semakin berlombah2 kurupsi besar2an . Pelaku tidak akan jerah sebelum hukuman mati bagi kuruptor,0,2025-02-28T20:07:27Z
9YFbtgNsSeA,@hilenarnisores9546,Seharusnya kasus merugikan negara seperti ini hukumati.,0,2025-02-28T20:11:55Z
9YFbtgNsSeA,@awanghejo3433,"BANYAK MALING DI NEGERI TERCINTAKU GARA-GARA KAMU....., WAHAI MINYAK BUMI. MESKI HITAM NAMUN MANIS RASA KAU. SEMOGA PAK PABOWO DAPAT MENUNTASKAN KORUPSI DI PRERTAMINA. HIDUP PAK AHOK.....",0,2025-02-28T20:16:24Z
9YFbtgNsSeA,@awanghejo3433,AYO BAPAK PRESIDEN PRABOWO. KAMI MENDUKUNG BAPAK. BONGKAR KORUPSI INI. TAPI .... BISAKAH?,0,2025-02-28T20:18:35Z
9YFbtgNsSeA,@nejoh713,Tenang tenang aja dia. Sebab hartanya gak akan habis 7 turunan.,0,2025-02-28T20:26:47Z
9YFbtgNsSeA,@RAWATINAP92,Ajing kayak gini harusnya dimasa dulu baru di tahan biar jera😮,0,2025-02-28T16:37:54Z
9YFbtgNsSeA,@MarwaniMarzuki.olshop,Kebatilan akan terungkap walau bagaimanapun disembunyikan,0,2025-02-28T16:52:19Z
9YFbtgNsSeA,@agustius1681,"hukuman mati dan perampasan aset harus dilakukan, selamarkan negara tercinta ini,  jgn ada kasihan dan HAM untuk para koruptor",0,2025-02-28T17:17:15Z
9YFbtgNsSeA,@RachmadiRachmat,Thn 2018-2023,0,2025-02-28T17:21:11Z
9YFbtgNsSeA,@rudihairudin8182,Sudah telat penyidikannya,0,2025-02-28T17:22:35Z
9YFbtgNsSeA,@uliezhidayat,"Coba berani ga hukum mati , klo ga berani smpe kiamat pun tetep ada aja yg korupsi🫣",0,2025-02-28T17:27:25Z
9YFbtgNsSeA,@Hasan21-i6y,Kok bisa di  hukum mati aja karena banyak dirugikan rakyat,0,2025-02-28T17:28:19Z
9YFbtgNsSeA,@tokoloyang9912,"Korupsi itu bersumber dr hawa nafsu sex ...oknum"" dirut pst pny byk bini simpenan...",0,2025-02-28T17:40:02Z
9YFbtgNsSeA,@trimanjoho9862,Pake masker segela si anying 😑,0,2025-02-28T17:48:46Z
9YFbtgNsSeA,@PujiRaharjo-x1v,Mari kita liat bisa ga prabowo bikin sistemnya.apa mau ganti pemain aja .,0,2025-02-28T17:50:26Z
9YFbtgNsSeA,@KumaraAdiawan,"Ayo pak prabowo,beri hukuman yg pantas utk mereka",0,2025-02-28T17:51:18Z
9YFbtgNsSeA,@BeraniMandiri,"Sarang Mafia ya disitu,di DePeR, dan kementerian",0,2025-02-28T17:59:37Z
9YFbtgNsSeA,@HeriWibowo-i7c,"200T itu baru per Tahun 
Pertamax sejak tahun Berapa? 
Hitung sendiri.
Kalo Pertamina tidak bisa memberikan  BBM dengan harga murah mending bubarin aja , ganti Petronas milik Malaysia.",0,2025-02-28T18:09:57Z
9YFbtgNsSeA,@ERVINDEWA,"PHK MASAL ✅
KABINET GENDUT✅

""DRAMA KORUPTOR MERUBAH WARNA BBM""
(RON) 90 atau pertalite akan dihapus tahun depan, masyarakat bakal menggunakan bahan bakar minimal RON 92 atau jenis pertamax.
Mereka meyakinkan masyarakat dengan warna bensin.
Sedangkan warna bensin bisa dirubah dengan menambahkan zat pewarna.",0,2025-02-28T18:12:22Z
9YFbtgNsSeA,@fktas7778,gubernur Aceh sangat berani dan tegas menolak barcode....apakah beliau sudah tahu lbh dahulu dan melindungi masyarakatnya..?,0,2025-02-28T18:35:33Z
9YFbtgNsSeA,@FernandoEdo-w4c,"Indonesia,sebuah negara dengan koruptor yg sudah mendarah daging, merdeka tapi di jajah sama pejabat pemerintah sendiri",0,2025-02-28T18:39:16Z
9YFbtgNsSeA,@roseflo6152,"apa kabar kpk, kok kejagung yg ɓongkar ni skandal",0,2025-03-02T22:48:04Z
9YFbtgNsSeA,@matahariterbit1643,"Pertamina dan pemerintah DPR sama saja karena mereka membodohi masyarakat dengan cara membedakan harga subsidi BBM dan non subsidi BBM, sehingga mereka bisa oplosan BBM",0,2025-03-02T22:59:12Z
9YFbtgNsSeA,@srielymiati,Rubah undang2...para koropsi berat dg kumuman mati.....,0,2025-03-02T23:00:55Z
9YFbtgNsSeA,@srielymiati,Kalo hukuman tidak dirombak.dan hukumannya tetap ringan jangan mimpi indonesia akan maju.dan rakyat kecil yg slalu tertindas.....nggak akan hilang para koroptor....sampai kiamat.....,0,2025-03-02T23:03:30Z
9YFbtgNsSeA,@RomanRidwan,Gak dibotakin batok kepalanya tuh,0,2025-03-02T23:05:55Z
9YFbtgNsSeA,@tarbiyatussholikhinchannel,Koruptor merajalela,0,2025-03-02T23:27:05Z
9YFbtgNsSeA,@DonDen-f4l,PIK 1 PIK 2  BLM KELAR DATANG KASUS PERTAMINA,0,2025-03-03T00:00:29Z
9YFbtgNsSeA,@rusdian1,Yang rugi rakyat yang  di bohongi rakyat . kendaraan yg rusak kendaraan rakyat .yg beli pertamak rakyat ..   .,0,2025-03-03T00:01:29Z
9YFbtgNsSeA,@MamadSunarya72,Yg begonya DPR tdk mau berfikir untuk rakyat dan negara..  Seharusnya lbh cerdas berfikir menghukum para koruptor dgn hukuman yg seberat beratnya.otak mn otak. Yg jelas susah klu otaknya sm dgn para Koruptor,0,2025-03-03T00:16:21Z
9YFbtgNsSeA,@Adi-ob6ht,Harusnya di hukum mati saja karena merugikan rakyat banyak atau negara Indonesia,0,2025-03-03T00:23:58Z
9YFbtgNsSeA,@abab5484,"BUAT MALING2 NAMANYA JUGA KESEMPATAN YG TIDAK AKAN DILEWATKAN. PETRAL SE OLAH2 DIBUBARIN TAPI BIKIN PT BARU YG ORANG2NYA  MANTAN PETRAL JUGA
ITU NAMANYA KESEMPATAN BOOSS",0,2025-03-03T00:36:11Z
9YFbtgNsSeA,@topanacoyabdisaputro2433,Mahasiswa kemana nih? yg kayak gini kudu di Demo.. minta di sahkan UU hukum mati koruptor. Baru kerennnn... Saya dukung 1000%.,0,2025-03-03T00:46:08Z
9YFbtgNsSeA,@hreeoi4610,"Tanpa adanya hukuman mati bagi koruptor di negeri konoha ini, setiap hari kita akan menonton yang begituan, tidak ada habis habisnya di wakanda",0,2025-03-03T00:47:29Z
9YFbtgNsSeA,@BambangGandono-x6g,Rugi besar bila pegawai pertamina tdk makmur,0,2025-03-03T00:57:13Z
9YFbtgNsSeA,@komangmega9977,Bagus sekali rompinya cocok buat tikus tikus negri,0,2025-03-03T00:58:01Z
9YFbtgNsSeA,@deasavira2896,Sampean ora eling mati pak????,0,2025-02-28T16:37:32Z
9YFbtgNsSeA,@rikiabdullah9189,Sekarang mah jamanya korupsi teriliunan,0,2025-02-28T15:20:15Z
9YFbtgNsSeA,@NurulKholifah-xq2gd,RAKYAT INDONESIA SANGAT MENGHARAPKAN  UUD HUKUMAN MATI dan DI MISKINKAN BAGI TIKUS2 KORUPTOR DEMI KEMAKMURAN BANGSA dan NEGARA,0,2025-02-28T15:20:38Z
9YFbtgNsSeA,@rafkafaiz6048,Biar ku tebak. Habis ini pasti ada berita kebakarang kilang,0,2025-02-28T15:24:32Z
9YFbtgNsSeA,@RenataNaibaho-w7g,"Jelek jelek amat wajah penjahat ini ya,sama jelek ya dgn perbuatanya..hehehh habis lho di miskinkan oleh prbowo 7 turunan.",0,2025-02-28T15:27:00Z
9YFbtgNsSeA,@adewijaya5710,Negara Yang dirugikan Apa rakyat Yang dirugikan,0,2025-02-28T15:30:07Z
9YFbtgNsSeA,@RenataNaibaho-w7g,Kira kira siapa ya Pemimpinya kala itu?,0,2025-02-28T15:30:48Z
9YFbtgNsSeA,@dewandesa-r3q,"Polisi Brimob/Densus 88 tidak berani kepung Kejaksaan Agung lagi, krn Kejagung dilindungi TNI.  dibentuknya Polisi Brimob/Densus 88 untuk kepung KEJAKSAAN AGUNG.",0,2025-02-28T15:35:04Z
9YFbtgNsSeA,@febriansaputra5368,Semoga lapasnya di nusa kambangan campur napi umum,0,2025-02-28T15:43:22Z
9YFbtgNsSeA,@ujangwahyudin1286,Miskin kan rumah tangga. Ya,0,2025-02-28T15:46:06Z
9YFbtgNsSeA,@TopanIksani,Masa depan mau cerah gimna indonesiaku kenapa soperti in truss 😢,0,2025-02-28T15:47:57Z
9YFbtgNsSeA,@RahmatEkalaya,Kasih hukuman mati aja,0,2025-02-28T15:49:18Z
9YFbtgNsSeA,@tbrracing2887,"Awas hakim nanti cuma di hukum cuma 6,5 tahun hakim nya di suap duit",0,2025-02-28T15:51:34Z
9YFbtgNsSeA,@henkur_12,Kenapa GK di matiin aja si bereskan,0,2025-02-28T15:51:38Z
9YFbtgNsSeA,@RahmatEkalaya,"Kalo udah ketauan kejahatannya,muka mukanya berubah ga jauh muka monyet",0,2025-02-28T15:52:30Z
9YFbtgNsSeA,@argacakel1390,Klw korup nya ratusan triliunan rompi nya pink ya gak oren lagi.,0,2025-02-28T15:58:58Z
9YFbtgNsSeA,@AhmadTegal-cl5ll,Hukum mati bagi koruptor baru indonesia bebas korupsi  tapi selama koruptor dihukum ringan  indonesia akan selamanya jadi sarang koruptor,0,2025-02-28T16:03:30Z
9YFbtgNsSeA,@putrakubapeformance9603,Rakyat untuk makan aja susah  di pelosok2,0,2025-02-28T14:34:38Z
9YFbtgNsSeA,@Dunia_ikan67273,"Percuma , Brantas korupsi kalok GK di hukum mati, sama aja bohong",0,2025-02-28T14:38:49Z
9YFbtgNsSeA,@HitachiHitachi-h1v,Kok ga demo ya,0,2025-02-28T14:40:05Z
9YFbtgNsSeA,@erfandamaya4075,193 Trilyun dikorupsi...😢,0,2025-02-28T14:43:52Z
9YFbtgNsSeA,@mamasella9403,"Aduh malu ny, kayak kecebur di comberan",0,2025-02-28T14:47:54Z
9YFbtgNsSeA,@sopianhaditanjung7068,Kalo kayak gini cocoknya di hukum gantung aja,0,2025-02-28T14:48:25Z
9YFbtgNsSeA,@MuhamadNuh-p5h,TURURUN KAN HARGA BBM JENIS PERTALET INI SEBAGAI COMPENSAI GANTI RUGI ATAS KECURANGAN AXN.,0,2025-02-28T14:49:30Z
9YFbtgNsSeA,@MuhamadNuh-p5h,TURURUN KAN HARGA BBM JENIS PERTALET INI SEBAGAI COMPENSAI GANTI RUGI ATAS KECURANGAN AXN.,0,2025-02-28T14:49:59Z
9YFbtgNsSeA,@SamsungA05-l9b,Gk apa kan nanti juga paling 5thn dipenjara,0,2025-02-28T14:53:24Z
9YFbtgNsSeA,@Endrishoujikini,Jngn jngn premium itu di tambah zat lain sehingga berubah nama jadi pertalite supaya naikan harga.,0,2025-02-28T14:56:11Z
9YFbtgNsSeA,@robenmuchamadroben3402,Negara ini saking kayanya sehingga masyarakatnya sendiri berbondong2 melakukan korupsi.... Hukum mati aja.,0,2025-02-28T15:06:55Z
9YFbtgNsSeA,@deniak6199,mungkin mereka ngga takut mati,0,2025-02-28T15:08:27Z
9YFbtgNsSeA,@ayiep3307,KORUPTOR WAJIB HUKUM MATI DAN KLO BISA PAKE EKSEKUSI MODEL PSYKPET LIVE YT (EX:POTONG KEPALANYA PAKE GERGAJI MESIN HIDUP²) BIAR TAU RASANYA SAKIT ORG² KECIL SUSAH CARI DUIT BUAT KLGA TP LU YG UDAH KAYA MLH BERBUAT KEJI DG KORUPSI,0,2025-02-28T15:08:54Z
9YFbtgNsSeA,@ninad.a3789,"Lahir bentuk manusia,jiwanya monster.  pengen bngt gue narik maling2 ini jd santapan dipenangkaran buaya.",0,2025-02-28T15:10:12Z
9YFbtgNsSeA,@gokyat914,Ini para maling uang rakyat cocoknya di pukuli satu orang satu tonjokan dari sabang sampai meraoke baru di penjara seumur hidup,0,2025-02-28T15:12:47Z
9YFbtgNsSeA,@abdullahzulkarnaen3298,Sekolah yg tinggi biar bisa pd korupsi😅,0,2025-02-28T15:19:31Z
9YFbtgNsSeA,@prasmadya5890,Pejabat yg korupsi perlu d arak d monas...biar malu...,0,2025-02-28T13:29:11Z
9YFbtgNsSeA,@hennydwi1050,hukum mati biar pd takut para koruptor”,0,2025-02-28T13:31:07Z
9YFbtgNsSeA,@Irfanazr,"Hukuman mati bagi koruptor itu wajib .. setuju , jangan ada unsur nama HAM .",0,2025-02-28T13:33:14Z
9YFbtgNsSeA,@darwisaja3458,Mudah mudahan anak cucunya kena penyakit karna makan uang haram,0,2025-02-28T13:37:44Z
9YFbtgNsSeA,@alfipiyow1351,Boooooooooo🎉,0,2025-02-28T13:40:25Z
9YFbtgNsSeA,@liviia219,Gak usaha di adili. Usut semua keluarga nya pasti ngerasain langsung gantung. Yg terlibat harus digantung.,0,2025-02-28T13:45:15Z
9YFbtgNsSeA,@maretsiregar8267,Framing yg bagus yg rugi masyarakat bilangnya negara dasar sdm parah...,0,2025-02-28T13:55:09Z
9YFbtgNsSeA,@ahmadhambaallah1548,Hajar pak kejagung.... Jgn mau dipolitisi seperti KPK,0,2025-02-28T14:02:34Z
9YFbtgNsSeA,@Chocoojjofficial120,Bukan hanya pemerintah yang di rugikan rakyat juga ikut di rugikan maling maling seharusnya di hukum mati buat para koruptor,0,2025-02-28T14:03:12Z
9YFbtgNsSeA,@ajiwildan3837,"Enak kali perlakuan kpd orang kaya, korupsi Pertamina perlakuannya lemah lembut , rompi oren dipakein dan sangat sopan , beda perlakuan pd orang miskin keras dan kasar .
Padahal ini sangat merugikan negara, serakah.",0,2025-02-28T14:04:11Z
9YFbtgNsSeA,@Keikoe99,Hahahaha....oh begini toh wajah para maling rampok uang negara.,0,2025-02-28T14:13:09Z
9YFbtgNsSeA,@sentotalisahbana631,Bisa digantung ga? Cape liat koruptor 😤,0,2025-02-28T14:20:34Z
9YFbtgNsSeA,@menantuyangbaik,Serakan takyat biar di adili rakyat yg di rugikan bukan siapa siap negara rugi nya di mna yg beli bbm rakyat dancok,0,2025-02-28T14:29:48Z
9YFbtgNsSeA,@ImanKurniawan-zq1vr,Kita di bego2in... Suruh pake barcode pas bli pertalite.. Scra gk lgsg dipaksa bli pertamax.. Taunya isinya pertamax sama kyk pertalite... Bego bego... 😅😅,0,2025-02-28T14:32:49Z
9YFbtgNsSeA,@putrakubapeformance9603,Kenpa takut hukum.mati aja,0,2025-02-28T14:33:50Z
9YFbtgNsSeA,@meladiatustama9153,Anjay ey manteeepppp😢,0,2025-02-28T14:33:54Z
9YFbtgNsSeA,@muhammadyusuf-p7r,rasakan sensasi kemenangan besar di 🎉 Wiki138 🎉 dengan permainan super seru dan menarik di setiap hari nya,0,2025-02-28T12:30:35Z
9YFbtgNsSeA,@isvlog1012,Hukum matiiiii pak.koruptor ga akan takut dipenjara krn hukum kita bisa diutak atik ama duit....manusia serakah semoga Allah adzab kalian di dunia dan akhirat.,0,2025-02-28T12:31:13Z
9YFbtgNsSeA,@isvlog1012,Ngapain tuh pada pake masker...tarik pak maskernya,0,2025-02-28T12:32:18Z
9YFbtgNsSeA,@Endiyasuperclean,lanjut PLN dan telkom,0,2025-02-28T12:35:30Z
9YFbtgNsSeA,@ayinsuastini9382,Kira2 akan dijatuhkan hukuman berapa tahun ya ?,0,2025-02-28T12:39:44Z
9YFbtgNsSeA,@WidodoAriyanto-h9k,Hukum mati aja,0,2025-02-28T12:43:39Z
9YFbtgNsSeA,@penjelajah7681,Bagi orang2 yg merugikan negara wajib hukum mati krn merugikan banyak orang.,0,2025-02-28T12:46:42Z
9YFbtgNsSeA,@IbuJunah-e9s,MISKINKAN LALU HUKUM MATI,0,2025-02-28T12:52:08Z
9YFbtgNsSeA,@ngupidyubiargkpanik9960,Hukum tembak cacat permanen para koruptor di negri ini ..klo di hukum mati terlalu enak untuknya..kita siksa dlu sebelum masuk liang kubur,0,2025-02-28T12:53:28Z
9YFbtgNsSeA,@ebitkaritak9038,"saya minta kepada presiden prabowo tangkap mereka yng,korupsi uang negara jangan biarkan uang negara hacur oleh mereka",0,2025-02-28T12:58:30Z
9YFbtgNsSeA,@kevin_felicia8316,"Papancuri ngoni, sebiar mo maso neraka ngoni",0,2025-02-28T13:04:38Z
9YFbtgNsSeA,@TetiIrmayanti,Malu tujuh turunan,0,2025-02-28T13:06:35Z
9YFbtgNsSeA,@hendrayadispd4345,Para koruptor yang diatasnya 1 triliun tersebut sangat layak di Hukum mati supaya ada efek jera,0,2025-02-28T13:08:50Z
9YFbtgNsSeA,@thomasintakarinta3743,"Koruptor sebaiknya disebut dengan Nama aslinya dengan titel lengkapnya , jangan inisialnya ajah",0,2025-02-28T13:14:10Z
9YFbtgNsSeA,@tuzyono4884,"Kalau yang curi pisang saja di arak keliling kampung ,,,, berharap para koruptor d arak keliling indonesia sambil kaki di ikat di tarik motor dari aceh sampai papua",0,2025-02-28T13:15:30Z
9YFbtgNsSeA,@forkomangon3504,Korupsi di jaman wowo dijamin aman kalau di kembalikan diam-diam prinsipnya si wowo korupsi diam-diam di kembalikan diam-diam dijamin aman sentosa kata wowo.,0,2025-02-28T13:17:52Z
9YFbtgNsSeA,@SundeyFreday,kuman nya 5 tahun remisi 1 tahun potong tahadan 15 bulan saya pastikan petinggi jaksa enggan menghukum berat,0,2025-02-28T12:02:24Z
9YFbtgNsSeA,@SuryadiToboalimu,Hukum mati dan jgn di beri remisi.,0,2025-02-28T12:03:53Z
9YFbtgNsSeA,@jalapatinehru2661,Ahok ngapain aja yak??,0,2025-02-28T12:06:23Z
9YFbtgNsSeA,@srimigunani1869,Bener ga mrk semua koruptor yg sebenarnya...nampak msh muda2 dan ga nampak ga cerdas begitu...jgn2 itu hanya boneka aja...koruptor sebenarnya ga ditangkap,0,2025-02-28T12:06:37Z
9YFbtgNsSeA,@ronaldmanggana2165,Tembak mati....,0,2025-02-28T12:10:15Z
9YFbtgNsSeA,@sitisulandjari7005,"Wahhh wajah koruptor licin2 yaa .. pantas karyawan pertamina kaya2, dan sombong2 .. pasti masih banyak lagi pejabat2 pertamina yg belum ketangkap.",0,2025-02-28T12:11:09Z
9YFbtgNsSeA,@Jamal-Ad-Deen,sita kesemua harta dan aset keluarga mereka semua,0,2025-02-28T12:11:42Z
9YFbtgNsSeA,@Uzumakinartoo,Awas aja kalau hukuman di bawah 15 tahun,0,2025-02-28T12:14:11Z
9YFbtgNsSeA,@JokoPriyanto-vu3yf,Buat pelaku korupsi santay ja ...hukumanya jg ringan kok..,0,2025-02-28T12:18:40Z
9YFbtgNsSeA,@AshSholihin,"Sejak kapan Pertamina menjual Pertalite, semenjak itu juga kecurangan itu ada, SIAPA DALANG NYA?",0,2025-02-28T12:19:17Z
9YFbtgNsSeA,@AkhmadAks,"😂😂😂 paling2 di sel ny nnti beda sendiri , kelas kakap nih boss semua bisa di atur",0,2025-02-28T12:22:18Z
9YFbtgNsSeA,@kembang_kantil,Masih mau nanya kenapa aceh ingin merdeka ????,0,2025-02-28T12:22:26Z
9YFbtgNsSeA,@nanangsaputra384,Sik islam kui wonge yo sih solat bro?,0,2025-02-28T12:25:22Z
9YFbtgNsSeA,@adzikrahifni4239,Waw hukuman mati biar yang lain tak berani korupsi,0,2025-02-28T12:25:53Z
9YFbtgNsSeA,@SRINingsih-k1s,Ya.auloh.klo mati cuma bawa kain putih 7 meter tanah cuma pajang cuma 2.meter buat korupsi coba.ya.apun 😭😭,0,2025-02-28T12:26:40Z
9YFbtgNsSeA,@MohamadnasirbinahmadNasir,Teruk indonesia 😂😂😂😂segala2 rahsuah. .,0,2025-02-28T12:29:53Z
9YFbtgNsSeA,@yudhiza4861,"Anj*ng ni orang, jdi slama ini ngisi pertamax trnyata pertalite",0,2025-02-28T11:10:13Z
9YFbtgNsSeA,@IgedeKusuma-ld4dd,"Astaghfirullah, tersangka koruptor tidak bermoral dan sebaiknya di miskin kan serta hukuman Mati !!!!",0,2025-02-28T11:13:44Z
9YFbtgNsSeA,@jojosolihin2187,"Mestinya hukuman mati diberlakukan untuk koruptor, kalau tidak jangan harap korupsi dapat diberantas",0,2025-02-28T11:37:16Z
9YFbtgNsSeA,@Tambora1000,"Korupsi adalah kejahatan yang mendapat hukuman paling ringan dibandingkan denganmaling ayam, paling 5-6 tahun. Keluar penjara tetap menjadi orang kaya.",0,2025-02-28T11:42:15Z
9YFbtgNsSeA,@ramankirenk7594,"Lah kok iso negara thok seng Rugi...lah aku konsumsi pertamax untuk mobil terus ndak rugi ta.....Tuaexxxxxxxx ancene

Gantung ae wes nek terbukti salah",0,2025-02-28T11:42:32Z
9YFbtgNsSeA,@imamramadhan46,Hukum mati .yg setuju berarti sependapat,0,2025-02-28T11:43:57Z
9YFbtgNsSeA,@Kuri_official16,Rai raine koruptor mirip CELENG kabeh...,0,2025-02-28T11:44:00Z
9YFbtgNsSeA,@ngudisaripurwokerto3356,Korupsi di hukum mati biar pada kapok ayo pak prabowo biar pd takut hukum mati aja koruptor dia yg enak2 an rakyat yg di kadalin..,0,2025-02-28T11:47:08Z
9YFbtgNsSeA,@ngudisaripurwokerto3356,"Kalo cuman di penjara doang masih pd ngreemeehin, tp kl udh ada aturan korupsi hukum mati baru mereka pd takut pikir2 3x",0,2025-02-28T11:51:56Z
9YFbtgNsSeA,@Antasena_putra,"Sponsornya juga Pengusaha BBM swasta, masuk dirut BUMN katanya ada suap milyaran gk mungkin pribadi mereka, pasti pengusaha importir BBM n pengusaha BBM luarnegri berkepentingan,",0,2025-02-28T11:53:22Z
9YFbtgNsSeA,@sardiman1962,"Rakyat dibebani kenaikan BBM alasan negara rugi, tapi ujung2nya biang keroknya dikorupsi, terlalu ringan hukuman korupsi makanya gila2an siapa punya kesempatan maka korupsi, maka hukum mati tukang korup dan dimiskinkan",0,2025-02-28T11:53:27Z
9YFbtgNsSeA,@AbdulAziz-tt5qw,"Halah percuma
Klu undang² perampasan aset gk ditegakkan",0,2025-02-28T11:56:24Z
9YFbtgNsSeA,@GunawanGunawan-th7yg,"Hancuuuurlah negeri ini,😢😢😢",0,2025-02-28T11:56:24Z
9YFbtgNsSeA,@fenomena311,Selama Hukum tidak bener bener tajam keatas..selama  ya korupsi akan merajalela,0,2025-02-28T11:58:11Z
9YFbtgNsSeA,@suhaimimi418,Lbh jahat dr negeri komunis.,0,2025-02-28T11:59:12Z
9YFbtgNsSeA,@jemimazippora2660,Semenjak ada pemberitaan korup pertamina sekarang gue udh 2x isi bensin pindah ke swasta .,0,2025-02-28T11:59:45Z
9YFbtgNsSeA,@harmawatiamma8977,kenapa diinisilakan nama sipencuri,0,2025-02-28T10:24:49Z
9YFbtgNsSeA,@HadiPurnomo-kh2hn,Karena hukuman mati bagi  koruptor tidak Ada di negeri ini,0,2025-02-28T10:35:24Z
9YFbtgNsSeA,@century15h,"pantes, pakai Pertamax sekarang kok mbrebet...",0,2025-02-28T10:39:19Z
9YFbtgNsSeA,@AndyAndy-c7f,Menangis aku bekerja sudah 30 tahun masih miskin..,0,2025-02-28T10:41:12Z
9YFbtgNsSeA,@JomonPutra,Ambil lg smua harta nya.. Musnah kn sluruh nya,0,2025-02-28T10:46:54Z
9YFbtgNsSeA,@jeruknipis7151,Pen gw ludahin mukanya,0,2025-02-28T10:51:54Z
9YFbtgNsSeA,@wahyuhidayatdayat257,Ngapa pake masker,0,2025-02-28T10:52:25Z
9YFbtgNsSeA,@megamita8012,Knpa baru ketahuan,0,2025-02-28T10:52:32Z
9YFbtgNsSeA,@KhususCloud-v1p,Indonesia negara maju (maju korupsi),0,2025-02-28T10:53:29Z
9YFbtgNsSeA,@ArminiAriawan,Petisi hukuman mati untuk koruptor,0,2025-02-28T10:56:15Z
9YFbtgNsSeA,@royaljelly0692,"Perbaikan Sistem dan Hukuman, Apa mau aset Bangsa ini habis dulu baru mulai serius tentang korupsi ini.",0,2025-02-28T10:56:22Z
9YFbtgNsSeA,@miskatdalepo2336,Tahanan korofsi mesti dilayan baik lemah lembut. Cobak maling atau apapun berhubungan orang miskin. Hem... Di tonjokin sana nini... 👍👎👎👎👎👎👎👎💥,0,2025-02-28T10:56:49Z
9YFbtgNsSeA,@MASAGUSS5729,Indonesia pinter2 ya... Pinter2 ngibulin... Penjajah sesungguhnya.. Andai sipil boleh bunuh korupsi.. Udah gua bunuh itu,0,2025-02-28T10:57:19Z
9YFbtgNsSeA,@arieo2932,Malas dengar kasus korupsi,0,2025-02-28T11:02:56Z
9YFbtgNsSeA,@handokoady9679,Modiar😅😅,0,2025-02-28T11:07:47Z
9YFbtgNsSeA,@NAWUSEGORO2488,"Ini orang dulunya kuliah nggak sih, gaji besar fasilitas bagus tunjangan komplit masih korupsi... Anda manusia yang asli belum di modif akhlaknya..🤩🤩",0,2025-02-28T11:09:06Z
9YFbtgNsSeA,@wolowolo-u6e,Mentri BUMN ET harus diperiksa!!!,0,2025-02-28T09:42:57Z
9YFbtgNsSeA,@andiardiansyah1974,"Sehat banget bapak,uang sebanyak itu!!!!!!!!!!!! Happy banget la keluarga mu,kasian keluarga mu menikmati jalan2,beli mobil dll.......good job bpk2 yg korupsi",0,2025-02-28T09:45:50Z
9YFbtgNsSeA,@Luffysempay,"Rata rata petinggi indonesia adalah pemain😂😂, gk heran sihh..
Mereka cuma mikir "" wah bisa hasil nihh.. Siiikkaaattt """,0,2025-02-28T09:48:09Z
9YFbtgNsSeA,@DobenFrancco,Enak juga korupsi uang sebanyak itu masih kasih pakai baju bru lgi 🤦‍♂️,0,2025-02-28T09:52:30Z
9YFbtgNsSeA,@KamayelAsyraf,WKWKWKWK LUCU,0,2025-02-28T09:53:29Z
9YFbtgNsSeA,@andihyper0519,Tembek mati aj yang pantes buat hukumannya,0,2025-02-28T09:54:31Z
9YFbtgNsSeA,@rubiyantoruby97,Orang udah dikasih jabatan & gaji tinggi tapi kok kelakuan zonk.... ya dihukum mati ae.... 😡😡👎,0,2025-02-28T09:55:59Z
9YFbtgNsSeA,@IdaLaidy-te3zd,"Sebagai warga negara Indonesia capek dengan kasus yang sperti ini 😂😂😂 ayolah berikan 1 hukuman yang BS membuat manusia lain berpikir keras untuk tidak melakukan korupsi, ❤❤",0,2025-02-28T09:57:36Z
9YFbtgNsSeA,@ZanuaZuda,"KORUP...
KORUP..
KORUP...
apakah nggak ada berita lain di negara ini?",0,2025-02-28T09:59:18Z
9YFbtgNsSeA,@achmadmondorivai3346,Betapa rakusnya pars pejabat,0,2025-02-28T10:02:56Z
9YFbtgNsSeA,@arielpratama2048,Jan kebangeten indonesaii pejabatnya,0,2025-02-28T10:08:56Z
